BIOCLIM_8,x,y
1.0,18.12500145,78.12500625
-9.0,18.54166815,78.12500625
-4.0,18.95833485,78.12500625
-9999.0,20.62500165,78.12500625
-7.0,21.04166835,78.12500625
-15.0,21.45833505,78.12500625
-7.0,21.87500175,78.12500625
-8.0,22.29166845,78.12500625
-1.0,22.70833515,78.12500625
-4.0,23.12500185,78.12500625
-9999.0,23.54166855,78.12500625
-9999.0,106.45834185,78.12500625
5.0,106.87500855,78.12500625
-54.0,-24.79166865,77.70833955
-9999.0,13.54166775,77.70833955
-9999.0,14.37500115,77.70833955
-9999.0,14.79166785,77.70833955
-9999.0,15.20833455,77.70833955
21.0,15.62500125,77.70833955
12.0,16.45833465,77.70833955
5.0,16.87500135,77.70833955
-7.0,17.29166805,77.70833955
-15.0,17.70833475,77.70833955
-1.0,18.12500145,77.70833955
-9999.0,20.20833495,77.70833955
-9999.0,20.62500165,77.70833955
-9999.0,21.04166835,77.70833955
4.0,21.45833505,77.70833955
-15.0,21.87500175,77.70833955
-16.0,22.29166845,77.70833955
-2.0,22.70833515,77.70833955
-14.0,23.12500185,77.70833955
-7.0,23.54166855,77.70833955
4.0,23.95833525,77.70833955
-70.0,-25.20833535,77.29167285
-9999.0,13.95833445,77.29167285
10.0,14.37500115,77.29167285
-7.0,14.79166785,77.29167285
10.0,15.20833455,77.29167285
1.0,15.62500125,77.29167285
-12.0,16.04166795,77.29167285
-7.0,16.45833465,77.29167285
-13.0,16.87500135,77.29167285
4.0,17.29166805,77.29167285
-9999.0,17.70833475,77.29167285
-9999.0,18.12500145,77.29167285
-9999.0,20.62500165,77.29167285
-9999.0,21.04166835,77.29167285
-9999.0,21.45833505,77.29167285
-9999.0,21.87500175,77.29167285
-9999.0,22.29166845,77.29167285
-29.0,22.70833515,77.29167285
-9999.0,23.12500185,77.29167285
-9999.0,23.54166855,77.29167285
-9999.0,14.79166785,76.87500615
-9999.0,15.20833455,76.87500615
9.0,15.62500125,76.87500615
-12.0,16.04166795,76.87500615
-5.0,16.45833465,76.87500615
4.0,16.87500135,76.87500615
-9999.0,17.29166805,76.87500615
-9999.0,24.79166865,76.87500615
-9999.0,16.45833465,76.45833945
-9999.0,16.87500135,76.45833945
-9999.0,25.20833535,76.45833945
-9999.0,58.95833805,76.45833945
-9999.0,141.45834465,76.45833945
-9999.0,142.29167805,76.45833945
-9999.0,143.12501145,76.45833945
-9999.0,143.54167815,76.45833945
-63.0,-22.70833515,76.04167275
-32.0,-22.29166845,76.04167275
-47.0,-21.87500175,76.04167275
-47.0,-21.45833505,76.04167275
-46.0,-21.04166835,76.04167275
-22.0,-20.62500165,76.04167275
-9999.0,57.70833795,76.04167275
-9999.0,58.12500465,76.04167275
-9999.0,58.54167135,76.04167275
3.0,139.37501115,76.04167275
-9999.0,139.79167785,76.04167275
-9999.0,140.20834455,76.04167275
-9999.0,140.62501125,76.04167275
-9999.0,141.45834465,76.04167275
-1.0,141.87501135,76.04167275
-9999.0,142.29167805,76.04167275
-9999.0,142.70834475,76.04167275
-9999.0,143.12501145,76.04167275
-9999.0,143.54167815,76.04167275
-9999.0,143.95834485,76.04167275
-9999.0,144.37501155,76.04167275
-9999.0,144.79167825,76.04167275
-9999.0,146.04167835,76.04167275
-37.0,-22.29166845,75.62500605
-9999.0,-21.87500175,75.62500605
-37.0,-21.45833505,75.62500605
-12.0,-21.04166835,75.62500605
-31.0,-20.62500165,75.62500605
-9999.0,57.70833795,75.62500605
15.0,58.12500465,75.62500605
15.0,58.54167135,75.62500605
1.0,139.37501115,75.62500605
5.0,139.79167785,75.62500605
5.0,140.20834455,75.62500605
5.0,140.62501125,75.62500605
1.0,143.12501145,75.62500605
1.0,143.54167815,75.62500605
1.0,143.95834485,75.62500605
2.0,144.37501155,75.62500605
2.0,144.79167825,75.62500605
-9999.0,145.20834495,75.62500605
-9999.0,145.62501165,75.62500605
-9999.0,146.04167835,75.62500605
-9999.0,146.45834505,75.62500605
-9999.0,146.87501175,75.62500605
-38.0,-21.45833505,75.20833935
-38.0,-21.04166835,75.20833935
-9999.0,-20.62500165,75.20833935
-9999.0,-20.20833495,75.20833935
-9999.0,-16.87500135,75.20833935
21.0,57.29167125,75.20833935
8.0,139.79167785,75.20833935
7.0,140.62501125,75.20833935
3.0,143.12501145,75.20833935
3.0,143.54167815,75.20833935
4.0,144.37501155,75.20833935
-9999.0,144.79167825,75.20833935
-9999.0,146.04167835,75.20833935
10.0,146.87501175,75.20833935
11.0,147.29167845,75.20833935
-9999.0,-120.62500965,74.79167265
-9999.0,-118.54167615,74.79167265
-83.0,-25.20833535,74.79167265
-84.0,-24.79166865,74.79167265
-81.0,-24.37500195,74.79167265
-74.0,-23.95833525,74.79167265
-67.0,-23.54166855,74.79167265
-30.0,-21.45833505,74.79167265
-9999.0,54.79167105,74.79167265
-9999.0,55.62500445,74.79167265
30.0,56.04167115,74.79167265
27.0,56.45833785,74.79167265
31.0,94.37500755,74.79167265
36.0,94.79167425,74.79167265
36.0,95.20834095,74.79167265
36.0,95.62500765,74.79167265
33.0,96.04167435,74.79167265
28.0,96.87500775,74.79167265
32.0,97.29167445,74.79167265
27.0,98.54167455,74.79167265
35.0,98.95834125,74.79167265
34.0,99.37500795,74.79167265
34.0,100.20834135,74.79167265
-9999.0,139.79167785,74.79167265
-9999.0,140.20834455,74.79167265
-9999.0,140.62501125,74.79167265
-9999.0,143.12501145,74.79167265
-9999.0,143.54167815,74.79167265
-9999.0,-118.54167615,74.37500595
-9999.0,-79.79167305,74.37500595
-92.0,-25.20833535,74.37500595
-86.0,-24.79166865,74.37500595
-95.0,-24.37500195,74.37500595
-105.0,-23.95833525,74.37500595
-95.0,-23.54166855,74.37500595
-9999.0,-18.12500145,74.37500595
-9999.0,53.95833765,74.37500595
-9999.0,54.37500435,74.37500595
-9999.0,54.79167105,74.37500595
38.0,86.87500695,74.37500595
41.0,87.29167365,74.37500595
37.0,87.70834035,74.37500595
40.0,88.12500705,74.37500595
38.0,89.37500715,74.37500595
35.0,89.79167385,74.37500595
36.0,90.62500725,74.37500595
37.0,91.04167395,74.37500595
37.0,91.45834065,74.37500595
37.0,91.87500735,74.37500595
34.0,93.12500745,74.37500595
37.0,93.54167415,74.37500595
32.0,93.95834085,74.37500595
30.0,94.37500755,74.37500595
26.0,94.79167425,74.37500595
30.0,95.20834095,74.37500595
31.0,95.62500765,74.37500595
35.0,96.04167435,74.37500595
14.0,96.87500775,74.37500595
32.0,97.29167445,74.37500595
33.0,97.70834115,74.37500595
29.0,98.12500785,74.37500595
39.0,98.54167455,74.37500595
44.0,98.95834125,74.37500595
46.0,99.37500795,74.37500595
46.0,100.20834135,74.37500595
46.0,100.62500805,74.37500595
46.0,101.04167475,74.37500595
43.0,102.70834155,74.37500595
43.0,103.12500825,74.37500595
41.0,103.54167495,74.37500595
-9999.0,139.79167785,74.37500595
-9999.0,140.20834455,74.37500595
-9999.0,140.62501125,74.37500595
-92.0,-25.20833535,73.95833925
-82.0,-24.79166865,73.95833925
-80.0,-24.37500195,73.95833925
-93.0,-22.70833515,73.95833925
-9999.0,53.54167095,73.95833925
-9999.0,53.95833765,73.95833925
-9999.0,54.79167105,73.95833925
-9999.0,85.62500685,73.95833925
-9999.0,86.45834025,73.95833925
43.0,89.79167385,73.95833925
46.0,90.20834055,73.95833925
44.0,92.70834075,73.95833925
38.0,93.54167415,73.95833925
50.0,97.29167445,73.95833925
47.0,98.12500785,73.95833925
50.0,99.79167465,73.95833925
48.0,101.04167475,73.95833925
41.0,104.79167505,73.95833925
42.0,105.20834175,73.95833925
45.0,105.62500845,73.95833925
-9999.0,125.62501005,73.95833925
-9999.0,139.79167785,73.95833925
17.0,140.62501125,73.95833925
-9999.0,-124.79167665,73.54167255
-9999.0,-124.37500995,73.54167255
-95.0,-25.62500205,73.54167255
-66.0,-25.20833535,73.54167255
-31.0,-24.79166865,73.54167255
-9999.0,-24.37500195,73.54167255
-9999.0,-23.95833525,73.54167255
-78.0,-23.54166855,73.54167255
-54.0,-23.12500185,73.54167255
-32.0,-22.70833515,73.54167255
-55.0,-22.29166845,73.54167255
-9999.0,-20.20833495,73.54167255
-9999.0,53.12500425,73.54167255
-9999.0,53.54167095,73.54167255
-9999.0,53.95833765,73.54167255
38.0,82.29167325,73.54167255
40.0,83.54167335,73.54167255
40.0,83.95834005,73.54167255
41.0,84.37500675,73.54167255
40.0,84.79167345,73.54167255
43.0,85.20834015,73.54167255
49.0,86.04167355,73.54167255
49.0,86.45834025,73.54167255
49.0,86.87500695,73.54167255
51.0,87.29167365,73.54167255
51.0,87.70834035,73.54167255
46.0,88.12500705,73.54167255
51.0,89.37500715,73.54167255
47.0,89.79167385,73.54167255
44.0,90.62500725,73.54167255
53.0,91.04167395,73.54167255
50.0,91.45834065,73.54167255
49.0,91.87500735,73.54167255
51.0,92.29167405,73.54167255
52.0,92.70834075,73.54167255
52.0,93.12500745,73.54167255
53.0,93.54167415,73.54167255
54.0,93.95834085,73.54167255
47.0,94.37500755,73.54167255
47.0,94.79167425,73.54167255
49.0,95.20834095,73.54167255
46.0,95.62500765,73.54167255
54.0,96.04167435,73.54167255
48.0,96.87500775,73.54167255
50.0,97.29167445,73.54167255
51.0,97.70834115,73.54167255
52.0,98.12500785,73.54167255
53.0,98.54167455,73.54167255
50.0,98.95834125,73.54167255
51.0,99.37500795,73.54167255
52.0,100.20834135,73.54167255
50.0,100.62500805,73.54167255
50.0,101.04167475,73.54167255
51.0,102.70834155,73.54167255
52.0,103.12500825,73.54167255
52.0,103.54167495,73.54167255
52.0,103.95834165,73.54167255
52.0,104.37500835,73.54167255
53.0,104.79167505,73.54167255
53.0,105.20834175,73.54167255
50.0,105.62500845,73.54167255
66.0,106.45834185,73.54167255
53.0,106.87500855,73.54167255
76.0,111.04167555,73.54167255
77.0,111.45834225,73.54167255
77.0,111.87500895,73.54167255
76.0,112.29167565,73.54167255
78.0,112.70834235,73.54167255
-9999.0,126.87501015,73.54167255
-9999.0,128.12501025,73.54167255
-9999.0,128.54167695,73.54167255
-9999.0,139.79167785,73.54167255
-9999.0,140.20834455,73.54167255
-9999.0,140.62501125,73.54167255
-9999.0,-125.20834335,73.12500585
-9999.0,-124.79167665,73.12500585
19.0,-124.37500995,73.12500585
-9999.0,-25.62500205,73.12500585
-76.0,-25.20833535,73.12500585
-83.0,-24.79166865,73.12500585
-59.0,-24.37500195,73.12500585
-68.0,-23.95833525,73.12500585
-9999.0,52.70833755,73.12500585
-9999.0,53.12500425,73.12500585
37.0,53.54167095,73.12500585
46.0,53.95833765,73.12500585
40.0,81.04167315,73.12500585
33.0,82.29167325,73.12500585
38.0,83.54167335,73.12500585
38.0,83.95834005,73.12500585
40.0,84.37500675,73.12500585
45.0,84.79167345,73.12500585
49.0,85.20834015,73.12500585
50.0,86.04167355,73.12500585
51.0,86.45834025,73.12500585
54.0,86.87500695,73.12500585
51.0,87.29167365,73.12500585
55.0,87.70834035,73.12500585
55.0,88.12500705,73.12500585
53.0,89.37500715,73.12500585
56.0,89.79167385,73.12500585
55.0,90.62500725,73.12500585
57.0,91.04167395,73.12500585
54.0,91.45834065,73.12500585
55.0,91.87500735,73.12500585
53.0,92.29167405,73.12500585
53.0,92.70834075,73.12500585
55.0,93.12500745,73.12500585
56.0,93.54167415,73.12500585
56.0,93.95834085,73.12500585
56.0,94.37500755,73.12500585
58.0,94.79167425,73.12500585
57.0,95.20834095,73.12500585
56.0,95.62500765,73.12500585
58.0,96.04167435,73.12500585
55.0,96.87500775,73.12500585
55.0,97.29167445,73.12500585
53.0,97.70834115,73.12500585
55.0,98.12500785,73.12500585
55.0,98.54167455,73.12500585
57.0,98.95834125,73.12500585
57.0,99.37500795,73.12500585
53.0,100.20834135,73.12500585
53.0,100.62500805,73.12500585
51.0,101.04167475,73.12500585
60.0,102.70834155,73.12500585
58.0,103.12500825,73.12500585
55.0,103.54167495,73.12500585
57.0,103.95834165,73.12500585
55.0,104.37500835,73.12500585
56.0,104.79167505,73.12500585
56.0,105.20834175,73.12500585
70.0,105.62500845,73.12500585
71.0,106.45834185,73.12500585
-9999.0,106.87500855,73.12500585
73.0,108.12500865,73.12500585
78.0,110.20834215,73.12500585
80.0,110.62500885,73.12500585
80.0,111.04167555,73.12500585
80.0,111.45834225,73.12500585
81.0,111.87500895,73.12500585
83.0,112.29167565,73.12500585
60.0,126.87501015,73.12500585
59.0,128.12501025,73.12500585
-9999.0,-125.20834335,72.70833915
25.0,-124.79167665,72.70833915
21.0,-124.37500995,72.70833915
18.0,-121.45834305,72.70833915
17.0,-121.04167635,72.70833915
17.0,-120.62500965,72.70833915
13.0,-120.20834295,72.70833915
-9999.0,-55.20833775,72.70833915
-9999.0,-54.79167105,72.70833915
-54.0,-25.20833535,72.70833915
-9999.0,-24.79166865,72.70833915
-55.0,-24.37500195,72.70833915
-9999.0,-21.45833505,72.70833915
-9999.0,52.29167085,72.70833915
43.0,53.12500425,72.70833915
35.0,53.54167095,72.70833915
38.0,53.95833765,72.70833915
39.0,54.79167105,72.70833915
40.0,81.87500655,72.70833915
40.0,82.70833995,72.70833915
50.0,83.95834005,72.70833915
49.0,84.37500675,72.70833915
51.0,85.62500685,72.70833915
54.0,86.45834025,72.70833915
57.0,89.79167385,72.70833915
57.0,90.20834055,72.70833915
58.0,92.70834075,72.70833915
56.0,93.54167415,72.70833915
57.0,97.29167445,72.70833915
59.0,98.12500785,72.70833915
62.0,99.79167465,72.70833915
65.0,101.04167475,72.70833915
65.0,104.79167505,72.70833915
64.0,105.20834175,72.70833915
77.0,105.62500845,72.70833915
74.0,107.29167525,72.70833915
79.0,108.54167535,72.70833915
85.0,110.62500885,72.70833915
64.0,126.45834345,72.70833915
64.0,126.87501015,72.70833915
64.0,127.29167685,72.70833915
63.0,127.70834355,72.70833915
62.0,128.12501025,72.70833915
-9999.0,-125.62501005,72.29167245
28.0,-125.20834335,72.29167245
25.0,-124.79167665,72.29167245
20.0,-124.37500995,72.29167245
27.0,-120.20834295,72.29167245
15.0,-119.79167625,72.29167245
-56.0,-55.20833775,72.29167245
-61.0,-54.79167105,72.29167245
-105.0,-28.95833565,72.29167245
-39.0,-25.20833535,72.29167245
-82.0,-24.79166865,72.29167245
-26.0,-24.37500195,72.29167245
-9999.0,-23.95833525,72.29167245
-9999.0,-23.54166855,72.29167245
-9999.0,-23.12500185,72.29167245
-39.0,-22.70833515,72.29167245
-9999.0,-22.29166845,72.29167245
-9999.0,-21.87500175,72.29167245
-9999.0,51.04167075,72.29167245
-9999.0,51.87500415,72.29167245
56.0,52.70833755,72.29167245
45.0,53.12500425,72.29167245
44.0,53.54167095,72.29167245
37.0,53.95833765,72.29167245
37.0,54.37500435,72.29167245
44.0,54.79167105,72.29167245
-9999.0,73.54167255,72.29167245
-9999.0,73.95833925,72.29167245
-9999.0,74.37500595,72.29167245
-9999.0,74.79167265,72.29167245
45.0,75.20833935,72.29167245
-9999.0,76.04167275,72.29167245
-9999.0,76.45833945,72.29167245
48.0,76.87500615,72.29167245
48.0,77.29167285,72.29167245
49.0,77.70833955,72.29167245
-9999.0,78.54167295,72.29167245
50.0,78.95833965,72.29167245
-9999.0,80.62500645,72.29167245
-9999.0,81.04167315,72.29167245
55.0,82.29167325,72.29167245
50.0,83.54167335,72.29167245
55.0,83.95834005,72.29167245
57.0,84.37500675,72.29167245
59.0,84.79167345,72.29167245
59.0,85.20834015,72.29167245
59.0,86.04167355,72.29167245
60.0,86.45834025,72.29167245
60.0,86.87500695,72.29167245
60.0,87.29167365,72.29167245
58.0,87.70834035,72.29167245
63.0,88.12500705,72.29167245
63.0,89.37500715,72.29167245
65.0,89.79167385,72.29167245
63.0,90.62500725,72.29167245
61.0,91.04167395,72.29167245
62.0,91.45834065,72.29167245
62.0,91.87500735,72.29167245
65.0,92.29167405,72.29167245
64.0,92.70834075,72.29167245
64.0,93.12500745,72.29167245
64.0,93.54167415,72.29167245
58.0,93.95834085,72.29167245
61.0,94.37500755,72.29167245
65.0,94.79167425,72.29167245
64.0,95.20834095,72.29167245
60.0,95.62500765,72.29167245
63.0,96.04167435,72.29167245
64.0,96.87500775,72.29167245
64.0,97.29167445,72.29167245
64.0,97.70834115,72.29167245
63.0,98.12500785,72.29167245
63.0,98.54167455,72.29167245
65.0,98.95834125,72.29167245
66.0,99.37500795,72.29167245
67.0,100.20834135,72.29167245
64.0,100.62500805,72.29167245
67.0,101.04167475,72.29167245
88.0,110.20834215,72.29167245
67.0,126.45834345,72.29167245
63.0,127.29167685,72.29167245
66.0,127.70834355,72.29167245
-9999.0,-125.62501005,71.87500575
-9999.0,-125.20834335,71.87500575
30.0,-124.79167665,71.87500575
20.0,-124.37500995,71.87500575
-9999.0,-120.20834295,71.87500575
-9999.0,-119.79167625,71.87500575
-51.0,-28.95833565,71.87500575
-69.0,-28.54166895,71.87500575
-60.0,-28.12500225,71.87500575
-93.0,-27.29166885,71.87500575
-60.0,-26.87500215,71.87500575
-92.0,-26.45833545,71.87500575
-130.0,-26.04166875,71.87500575
-124.0,-25.62500205,71.87500575
-98.0,-25.20833535,71.87500575
-92.0,-24.79166865,71.87500575
-55.0,-24.37500195,71.87500575
-52.0,-23.95833525,71.87500575
-37.0,-23.54166855,71.87500575
-32.0,-23.12500185,71.87500575
-24.0,-22.70833515,71.87500575
-9999.0,51.04167075,71.87500575
59.0,51.87500415,71.87500575
54.0,52.70833755,71.87500575
50.0,53.12500425,71.87500575
50.0,53.54167095,71.87500575
47.0,53.95833765,71.87500575
51.0,54.37500435,71.87500575
48.0,54.79167105,71.87500575
-9999.0,55.62500445,71.87500575
-9999.0,67.29167205,71.87500575
54.0,68.54167215,71.87500575
52.0,69.37500555,71.87500575
51.0,69.79167225,71.87500575
51.0,70.20833895,71.87500575
-9999.0,73.54167255,71.87500575
47.0,73.95833925,71.87500575
48.0,74.37500595,71.87500575
48.0,74.79167265,71.87500575
48.0,75.20833935,71.87500575
50.0,76.04167275,71.87500575
49.0,76.45833945,71.87500575
50.0,76.87500615,71.87500575
50.0,77.29167285,71.87500575
-9999.0,77.70833955,71.87500575
52.0,78.54167295,71.87500575
53.0,78.95833965,71.87500575
56.0,80.62500645,71.87500575
57.0,81.04167315,71.87500575
-9999.0,82.29167325,71.87500575
59.0,83.54167335,71.87500575
61.0,83.95834005,71.87500575
62.0,84.37500675,71.87500575
64.0,84.79167345,71.87500575
65.0,85.20834015,71.87500575
64.0,86.04167355,71.87500575
64.0,86.45834025,71.87500575
63.0,86.87500695,71.87500575
65.0,87.29167365,71.87500575
66.0,87.70834035,71.87500575
64.0,88.12500705,71.87500575
69.0,89.37500715,71.87500575
68.0,89.79167385,71.87500575
67.0,90.62500725,71.87500575
64.0,91.04167395,71.87500575
65.0,91.45834065,71.87500575
66.0,91.87500735,71.87500575
68.0,92.29167405,71.87500575
65.0,92.70834075,71.87500575
63.0,93.12500745,71.87500575
60.0,93.54167415,71.87500575
63.0,93.95834085,71.87500575
66.0,94.37500755,71.87500575
65.0,94.79167425,71.87500575
67.0,95.20834095,71.87500575
69.0,95.62500765,71.87500575
68.0,96.04167435,71.87500575
65.0,96.87500775,71.87500575
65.0,97.29167445,71.87500575
65.0,97.70834115,71.87500575
67.0,98.12500785,71.87500575
68.0,98.54167455,71.87500575
68.0,98.95834125,71.87500575
70.0,99.37500795,71.87500575
69.0,100.62500805,71.87500575
77.0,103.95834165,71.87500575
78.0,104.37500835,71.87500575
59.0,126.87501015,71.87500575
-9999.0,-159.37501275,71.45833905
-9999.0,-158.95834605,71.45833905
-9999.0,-158.54167935,71.45833905
-9999.0,-158.12501265,71.45833905
-9999.0,-157.70834595,71.45833905
-9999.0,-157.29167925,71.45833905
-9999.0,-156.87501255,71.45833905
-9999.0,-156.04167915,71.45833905
-9999.0,-155.62501245,71.45833905
-9999.0,-155.20834575,71.45833905
26.0,-123.54167655,71.45833905
17.0,-122.29167645,71.45833905
33.0,-121.87500975,71.45833905
31.0,-121.45834305,71.45833905
33.0,-121.04167635,71.45833905
-9999.0,-120.62500965,71.45833905
-9999.0,-120.20834295,71.45833905
26.0,-106.04167515,71.45833905
-98.0,-28.54166895,71.45833905
-89.0,-26.45833545,71.45833905
-60.0,-25.20833535,71.45833905
-28.0,-24.79166865,71.45833905
-26.0,-24.37500195,71.45833905
-27.0,-23.12500185,71.45833905
-25.0,-22.70833515,71.45833905
-9999.0,-22.29166845,71.45833905
-9999.0,-21.45833505,71.45833905
-9999.0,-8.54166735000001,71.45833905
-9999.0,-8.12500065,71.45833905
-9999.0,-7.70833395000002,71.45833905
-9999.0,23.12500185,71.45833905
-9999.0,23.54166855,71.45833905
-9999.0,23.95833525,71.45833905
-9999.0,24.37500195,71.45833905
-9999.0,24.79166865,71.45833905
-9999.0,25.20833535,71.45833905
-9999.0,25.62500205,71.45833905
-9999.0,26.04166875,71.45833905
-9999.0,26.45833545,71.45833905
-9999.0,26.87500215,71.45833905
-9999.0,27.29166885,71.45833905
-9999.0,27.70833555,71.45833905
-9999.0,28.12500225,71.45833905
-9999.0,28.54166895,71.45833905
-9999.0,28.95833565,71.45833905
-9999.0,52.29167085,71.45833905
58.0,53.12500425,71.45833905
55.0,53.54167095,71.45833905
62.0,53.95833765,71.45833905
56.0,54.79167105,71.45833905
-9999.0,56.04167115,71.45833905
-9999.0,66.45833865,71.45833905
-9999.0,67.29167205,71.45833905
-9999.0,67.70833875,71.45833905
59.0,68.54167215,71.45833905
55.0,69.79167225,71.45833905
53.0,70.20833895,71.45833905
52.0,71.04167235,71.45833905
50.0,73.12500585,71.45833905
50.0,73.54167255,71.45833905
49.0,73.95833925,71.45833905
50.0,74.79167265,71.45833905
51.0,75.20833935,71.45833905
-9999.0,76.45833945,71.45833905
54.0,78.12500625,71.45833905
56.0,78.95833965,71.45833905
55.0,79.37500635,71.45833905
63.0,81.87500655,71.45833905
63.0,82.70833995,71.45833905
63.0,83.95834005,71.45833905
66.0,84.37500675,71.45833905
68.0,85.62500685,71.45833905
68.0,86.45834025,71.45833905
71.0,89.79167385,71.45833905
68.0,90.20834055,71.45833905
71.0,92.70834075,71.45833905
72.0,93.54167415,71.45833905
71.0,97.29167445,71.45833905
78.0,104.79167505,71.45833905
81.0,105.20834175,71.45833905
-9999.0,130.20834375,71.45833905
-9999.0,-160.20834615,71.04167235
-9999.0,-159.79167945,71.04167235
-9999.0,-159.37501275,71.04167235
-9999.0,-158.95834605,71.04167235
-9999.0,-158.54167935,71.04167235
-9999.0,-158.12501265,71.04167235
-9999.0,-157.70834595,71.04167235
-9999.0,-157.29167925,71.04167235
26.0,-156.87501255,71.04167235
