BIOCLIM_3,x,y
24.0,86.04167355,52.70833755
-9999.0,-131.87501055,52.29167085
30.0,12.70833435,52.29167085
26.0,21.45833505,52.29167085
27.0,23.12500185,52.29167085
24.0,30.62500245,52.29167085
23.0,37.70833635,52.29167085
23.0,40.20833655,52.29167085
22.0,41.45833665,52.29167085
22.0,43.95833685,52.29167085
35.0,-1.87500015000001,51.87500415
32.0,8.54166734999998,51.87500415
31.0,8.95833404999999,51.87500415
32.0,9.37500075,51.87500415
33.0,9.79166744999998,51.87500415
26.0,18.95833485,51.87500415
26.0,20.62500165,51.87500415
26.0,21.45833505,51.87500415
26.0,21.87500175,51.87500415
26.0,23.12500185,51.87500415
26.0,23.54166855,51.87500415
25.0,29.37500235,51.87500415
24.0,30.62500245,51.87500415
24.0,33.95833605,51.87500415
23.0,36.45833625,51.87500415
23.0,36.87500295,51.87500415
23.0,37.70833635,51.87500415
23.0,38.54166975,51.87500415
-9999.0,143.54167815,51.87500415
-9999.0,-3.12500025,51.45833745
36.0,-2.29166685000001,51.45833745
36.0,-1.45833345,51.45833745
31.0,8.12500064999998,51.45833745
31.0,9.37500075,51.45833745
32.0,10.62500085,51.45833745
27.0,18.95833485,51.45833745
26.0,21.45833505,51.45833745
26.0,23.95833525,51.45833745
25.0,26.87500215,51.45833745
25.0,29.37500235,51.45833745
24.0,30.62500245,51.45833745
24.0,33.12500265,51.45833745
22.0,-96.04167435,51.04167075
24.0,-85.20834015,51.04167075
23.0,-83.12500665,51.04167075
38.0,-0.208333350000004,51.04167075
37.0,0.208333349999975,51.04167075
31.0,2.29166684999998,51.04167075
34.0,4.37500034999999,51.04167075
34.0,4.79166705,51.04167075
34.0,5.20833374999998,51.04167075
34.0,5.62500044999999,51.04167075
34.0,6.04166714999999,51.04167075
33.0,6.45833385,51.04167075
34.0,6.87500054999998,51.04167075
33.0,7.29166724999999,51.04167075
29.0,8.12500064999998,51.04167075
29.0,8.54166734999998,51.04167075
30.0,8.95833404999999,51.04167075
32.0,11.04166755,51.04167075
32.0,11.45833425,51.04167075
26.0,22.70833515,51.04167075
25.0,27.70833555,51.04167075
25.0,28.95833565,51.04167075
24.0,33.95833605,51.04167075
23.0,36.04166955,51.04167075
27.0,-108.12500865,50.62500405
24.0,-85.62500685,50.62500405
24.0,-83.12500665,50.62500405
-9999.0,-1.45833345,50.62500405
-9999.0,-1.04166675000002,50.62500405
31.0,1.87500014999998,50.62500405
33.0,2.70833354999999,50.62500405
34.0,4.79166705,50.62500405
34.0,5.20833374999998,50.62500405
32.0,6.04166714999999,50.62500405
30.0,8.54166734999998,50.62500405
31.0,8.95833404999999,50.62500405
33.0,9.79166744999998,50.62500405
34.0,10.20833415,50.62500405
32.0,11.04166755,50.62500405
30.0,12.29166765,50.62500405
26.0,21.87500175,50.62500405
25.0,27.70833555,50.62500405
25.0,28.54166895,50.62500405
23.0,55.20833775,50.62500405
21.0,-95.20834095,50.20833735
20.0,-93.54167415,50.20833735
24.0,-83.12500665,50.20833735
33.0,-5.20833375000001,50.20833735
-9999.0,-2.29166685000001,50.20833735
-9999.0,-1.45833345,50.20833735
-9999.0,-1.04166675000002,50.20833735
-9999.0,1.04166674999999,50.20833735
-9999.0,1.45833345,50.20833735
34.0,1.87500014999998,50.20833735
34.0,2.29166684999998,50.20833735
34.0,2.70833354999999,50.20833735
35.0,3.12500025,50.20833735
35.0,3.54166694999998,50.20833735
35.0,3.95833364999999,50.20833735
35.0,4.37500034999999,50.20833735
34.0,4.79166705,50.20833735
32.0,5.62500044999999,50.20833735
31.0,6.04166714999999,50.20833735
31.0,8.12500064999998,50.20833735
32.0,9.37500075,50.20833735
32.0,9.79166744999998,50.20833735
30.0,12.70833435,50.20833735
25.0,33.54166935,50.20833735
-9999.0,-4.79166705,49.79167065
-9999.0,-2.70833355000002,49.79167065
36.0,1.87500014999998,49.79167065
36.0,2.29166684999998,49.79167065
35.0,3.95833364999999,49.79167065
35.0,4.37500034999999,49.79167065
35.0,4.79166705,49.79167065
34.0,5.20833374999998,49.79167065
32.0,6.04166714999999,49.79167065
33.0,6.87500054999998,49.79167065
32.0,8.95833404999999,49.79167065
33.0,11.04166755,49.79167065
32.0,11.45833425,49.79167065
27.0,21.45833505,49.79167065
26.0,21.87500175,49.79167065
26.0,25.20833535,49.79167065
-9999.0,-2.70833355000002,49.37500395
37.0,1.45833345,49.37500395
36.0,1.87500014999998,49.37500395
35.0,4.79166705,49.37500395
32.0,6.04166714999999,49.37500395
32.0,8.54166734999998,49.37500395
33.0,8.95833404999999,49.37500395
32.0,10.20833415,49.37500395
30.0,21.04166835,49.37500395
27.0,24.37500195,49.37500395
26.0,-80.62500645,48.95833725
23.0,-64.37500515,48.95833725
-9999.0,-3.12500025,48.95833725
38.0,-0.625000050000011,48.95833725
38.0,0.625000049999983,48.95833725
37.0,1.04166674999999,48.95833725
35.0,5.20833374999998,48.95833725
34.0,6.45833385,48.95833725
33.0,8.12500064999998,48.95833725
33.0,8.54166734999998,48.95833725
33.0,9.37500075,48.95833725
32.0,9.79166744999998,48.95833725
32.0,10.20833415,48.95833725
31.0,12.70833435,48.95833725
31.0,20.62500165,48.95833725
38.0,0.208333349999975,48.54167055
37.0,0.625000049999983,48.54167055
32.0,8.12500064999998,48.54167055
33.0,8.95833404999999,48.54167055
32.0,20.20833495,48.54167055
39.0,-0.625000050000011,48.12500385
35.0,4.37500034999999,48.12500385
35.0,4.79166705,48.12500385
34.0,6.04166714999999,48.12500385
34.0,8.54166734999998,48.12500385
34.0,8.95833404999999,48.12500385
32.0,11.45833425,48.12500385
-9999.0,-69.79167225,47.70833715
25.0,-68.54167215,47.70833715
35.0,3.95833364999999,47.70833715
33.0,4.79166705,47.70833715
33.0,7.29166724999999,47.70833715
32.0,14.79166785,47.70833715
31.0,17.70833475,47.70833715
30.0,18.12500145,47.70833715
29.0,18.95833485,47.70833715
26.0,-83.54167335,47.29167045
26.0,-83.12500665,47.29167045
25.0,-80.20833975,47.29167045
38.0,0.208333349999975,47.29167045
35.0,3.54166694999998,47.29167045
32.0,3.95833364999999,47.29167045
32.0,4.37500034999999,47.29167045
33.0,4.79166705,47.29167045
34.0,6.04166714999999,47.29167045
31.0,7.29166724999999,47.29167045
31.0,8.12500064999998,47.29167045
31.0,9.37500075,47.29167045
28.0,-86.04167355,46.87500375
27.0,-85.20834015,46.87500375
33.0,6.87500054999998,46.87500375
31.0,25.20833535,46.87500375
30.0,26.04166875,46.87500375
25.0,-94.37500755,46.45833705
27.0,-86.04167355,46.45833705
24.0,-81.04167315,46.45833705
26.0,-78.12500625,46.45833705
25.0,-77.29167285,46.45833705
25.0,-76.87500615,46.45833705
28.0,-68.54167215,46.45833705
28.0,-68.12500545,46.45833705
39.0,2.29166684999998,46.45833705
39.0,2.70833354999999,46.45833705
35.0,3.95833364999999,46.45833705
33.0,4.79166705,46.45833705
26.0,-90.62500725,46.04167035
28.0,-89.37500715,46.04167035
30.0,-88.54167375,46.04167035
27.0,-86.04167355,46.04167035
26.0,-83.54167335,46.04167035
24.0,-81.04167315,46.04167035
26.0,-77.70833955,46.04167035
25.0,-77.29167285,46.04167035
-9999.0,-60.62500485,46.04167035
-9999.0,-59.79167145,46.04167035
40.0,0.625000049999983,46.04167035
40.0,1.45833345,46.04167035
40.0,2.29166684999998,46.04167035
39.0,2.70833354999999,46.04167035
36.0,3.95833364999999,46.04167035
34.0,4.79166705,46.04167035
32.0,23.54166855,46.04167035
33.0,23.95833525,46.04167035
34.0,5.62500044999999,45.62500365
29.0,14.79166785,45.62500365
31.0,21.87500175,45.62500365
31.0,22.70833515,45.62500365
31.0,23.12500185,45.62500365
27.0,-79.79167305,45.20833695
-9999.0,-1.45833345,45.20833695
41.0,0.208333349999975,45.20833695
41.0,0.625000049999983,45.20833695
41.0,1.45833345,45.20833695
35.0,5.20833374999998,45.20833695
29.0,9.37500075,45.20833695
31.0,23.54166855,45.20833695
32.0,24.79166865,45.20833695
24.0,37.29166965,45.20833695
28.0,-79.79167305,44.79167025
40.0,-1.04166675000002,44.79167025
28.0,8.12500064999998,44.79167025
29.0,33.54166935,44.79167025
40.0,0.625000049999983,44.37500355
40.0,1.45833345,44.37500355
27.0,6.87500054999998,44.37500355
31.0,7.29166724999999,44.37500355
29.0,10.62500085,44.37500355
28.0,11.45833425,44.37500355
-9999.0,37.70833635,44.37500355
-9999.0,-124.37500995,43.95833685
26.0,-93.12500745,43.95833685
-9999.0,-4.37500035000002,43.95833685
-9999.0,-3.95833365000001,43.95833685
-9999.0,-3.54166695000001,43.95833685
-9999.0,-3.12500025,43.95833685
-9999.0,-2.70833355000002,43.95833685
40.0,0.625000049999983,43.95833685
37.0,3.54166694999998,43.95833685
37.0,3.95833364999999,43.95833685
35.0,5.20833374999998,43.95833685
30.0,7.70833395,43.95833685
-9999.0,8.54166734999998,43.95833685
-9999.0,9.79166744999998,43.95833685
27.0,10.62500085,43.95833685
31.0,11.04166755,43.95833685
33.0,16.04166795,43.95833685
26.0,-93.54167415,43.54167015
-9999.0,-9.37500075,43.54167015
37.0,1.87500014999998,43.54167015
-9999.0,10.20833415,43.54167015
36.0,10.62500085,43.54167015
28.0,13.54166775,43.54167015
31.0,16.04166795,43.54167015
30.0,16.87500135,43.54167015
27.0,-88.95834045,43.12500345
25.0,-87.29167365,43.12500345
37.0,1.04166674999999,43.12500345
37.0,1.45833345,43.12500345
-9999.0,4.79166705,43.12500345
-9999.0,5.20833374999998,43.12500345
-9999.0,8.54166734999998,43.12500345
30.0,10.62500085,43.12500345
30.0,16.87500135,43.12500345
24.0,125.20834335,43.12500345
-9999.0,131.87501055,43.12500345
38.0,-4.37500035000002,42.70833675
34.0,1.45833345,42.70833675
-9999.0,10.20833415,42.70833675
-9999.0,10.62500085,42.70833675
33.0,11.45833425,42.70833675
31.0,11.87500095,42.70833675
-9999.0,16.45833465,42.70833675
-9999.0,17.29166805,42.70833675
31.0,23.95833525,42.70833675
31.0,26.04166875,42.70833675
31.0,26.45833545,42.70833675
30.0,26.87500215,42.70833675
28.0,27.70833555,42.70833675
28.0,-96.04167435,42.29167005
-9999.0,9.79166744999998,42.29167005
-9999.0,10.62500085,42.29167005
-9999.0,11.04166755,42.29167005
-9999.0,11.45833425,42.29167005
32.0,11.87500095,42.29167005
34.0,12.29166765,42.29167005
32.0,19.37500155,42.29167005
32.0,25.62500205,42.29167005
32.0,26.04166875,42.29167005
32.0,26.45833545,42.29167005
30.0,27.70833555,42.29167005
26.0,110.62500885,42.29167005
37.0,-3.54166695000001,41.87500335
38.0,-3.12500025,41.87500335
38.0,-1.87500015000001,41.87500335
31.0,2.29166684999998,41.87500335
-9999.0,8.12500064999998,41.87500335
29.0,8.95833404999999,41.87500335
-9999.0,11.45833425,41.87500335
-9999.0,11.87500095,41.87500335
37.0,12.29166765,41.87500335
40.0,12.70833435,41.87500335
32.0,24.79166865,41.87500335
32.0,25.20833535,41.87500335
32.0,25.62500205,41.87500335
33.0,26.45833545,41.87500335
-9999.0,141.45834465,41.87500335
54.0,-123.95834325,41.45833665
49.0,-123.54167655,41.45833665
36.0,-3.54166695000001,41.45833665
37.0,0.208333349999975,41.45833665
33.0,1.45833345,41.45833665
-9999.0,7.70833395,41.45833665
-9999.0,8.12500064999998,41.45833665
-9999.0,8.95833404999999,41.45833665
-9999.0,9.37500075,41.45833665
-9999.0,12.29166765,41.45833665
39.0,12.70833435,41.45833665
-9999.0,16.04166795,41.45833665
-9999.0,16.87500135,41.45833665
-9999.0,18.95833485,41.45833665
32.0,25.20833535,41.45833665
33.0,25.62500205,41.45833665
-9999.0,38.12500305,41.45833665
-9999.0,39.37500315,41.45833665
24.0,121.45834305,41.45833665
24.0,122.70834315,41.45833665
50.0,-123.54167655,41.04166995
39.0,-7.29166725000002,41.04166995
36.0,-3.54166695000001,41.04166995
38.0,-2.29166685000001,41.04166995
37.0,-1.45833345,41.04166995
32.0,9.37500075,41.04166995
-9999.0,9.79166744999998,41.04166995
-9999.0,12.70833435,41.04166995
-9999.0,13.12500105,41.04166995
37.0,14.37500115,41.04166995
28.0,15.20833455,41.04166995
35.0,16.87500135,41.04166995
-9999.0,17.70833475,41.04166995
-9999.0,18.95833485,41.04166995
-9999.0,19.37500155,41.04166995
34.0,21.87500175,41.04166995
34.0,22.29166845,41.04166995
32.0,22.70833515,41.04166995
32.0,23.54166855,41.04166995
33.0,23.95833525,41.04166995
33.0,24.37500195,41.04166995
33.0,24.79166865,41.04166995
32.0,25.20833535,41.04166995
35.0,27.29166885,41.04166995
33.0,27.70833555,41.04166995
32.0,48.12500385,41.04166995
27.0,107.70834195,41.04166995
27.0,108.54167535,41.04166995
28.0,113.54167575,41.04166995
51.0,-123.95834325,40.62500325
30.0,-96.45834105,40.62500325
32.0,-77.29167285,40.62500325
31.0,-75.62500605,40.62500325
38.0,-5.20833375000001,40.62500325
36.0,-3.12500025,40.62500325
36.0,-0.208333350000004,40.62500325
-9999.0,7.70833395,40.62500325
-9999.0,8.12500064999998,40.62500325
30.0,9.37500075,40.62500325
-9999.0,13.54166775,40.62500325
34.0,16.45833465,40.62500325
35.0,16.87500135,40.62500325
34.0,17.29166805,40.62500325
35.0,17.70833475,40.62500325
-9999.0,18.12500145,40.62500325
35.0,21.04166835,40.62500325
34.0,21.87500175,40.62500325
33.0,22.29166845,40.62500325
32.0,23.12500185,40.62500325
-9999.0,23.95833525,40.62500325
-9999.0,24.37500195,40.62500325
-9999.0,24.79166865,40.62500325
-9999.0,28.54166895,40.62500325
35.0,28.95833565,40.62500325
34.0,29.79166905,40.62500325
37.0,30.62500245,40.62500325
33.0,31.04166915,40.62500325
27.0,106.04167515,40.62500325
28.0,106.87500855,40.62500325
27.0,108.12500865,40.62500325
27.0,108.54167535,40.62500325
27.0,108.95834205,40.62500325
-9999.0,121.87500975,40.62500325
51.0,-123.54167655,40.20833655
36.0,-5.62500045000002,40.20833655
36.0,-1.04166675000002,40.20833655
36.0,-0.208333350000004,40.20833655
-9999.0,3.12500025,40.20833655
35.0,8.54166734999998,40.20833655
-9999.0,9.79166744999998,40.20833655
-9999.0,14.37500115,40.20833655
27.0,16.04166795,40.20833655
-9999.0,17.29166805,40.20833655
-9999.0,17.70833475,40.20833655
34.0,18.12500145,40.20833655
-9999.0,18.54166815,40.20833655
34.0,22.29166845,40.20833655
-9999.0,23.12500185,40.20833655
-9999.0,23.54166855,40.20833655
-9999.0,23.95833525,40.20833655
-9999.0,25.20833535,40.20833655
-9999.0,26.04166875,40.20833655
-9999.0,26.45833545,40.20833655
35.0,28.12500225,40.20833655
37.0,28.54166895,40.20833655
34.0,29.79166905,40.20833655
36.0,30.20833575,40.20833655
36.0,37.70833635,40.20833655
26.0,110.20834215,40.20833655
52.0,-123.54167655,39.79166985
31.0,-74.37500595,39.79166985
37.0,-6.04166715000002,39.79166985
36.0,-4.79166705,39.79166985
-9999.0,1.87500014999998,39.79166985
-9999.0,2.29166684999998,39.79166985
35.0,8.54166734999998,39.79166985
35.0,8.95833404999999,39.79166985
32.0,16.45833465,39.79166985
-9999.0,16.87500135,39.79166985
-9999.0,17.70833475,39.79166985
-9999.0,18.12500145,39.79166985
35.0,21.45833505,39.79166985
35.0,21.87500175,39.79166985
36.0,22.29166845,39.79166985
-9999.0,24.79166865,39.79166985
-9999.0,25.20833535,39.79166985
-9999.0,25.62500205,39.79166985
30.0,26.04166875,39.79166985
37.0,26.45833545,39.79166985
37.0,27.29166885,39.79166985
36.0,27.70833555,39.79166985
37.0,28.54166895,39.79166985
37.0,28.95833565,39.79166985
36.0,29.37500235,39.79166985
34.0,29.79166905,39.79166985
28.0,115.62500925,39.79166985
30.0,-96.04167435,39.37500315
31.0,-88.95834045,39.37500315
35.0,-81.04167315,39.37500315
41.0,-8.54166735000001,39.37500315
36.0,-6.04166715000002,39.37500315
37.0,-5.20833375000001,39.37500315
37.0,-4.79166705,39.37500315
-9999.0,1.87500014999998,39.37500315
-9999.0,2.29166684999998,39.37500315
-9999.0,2.70833354999999,39.37500315
-9999.0,3.95833364999999,39.37500315
34.0,8.54166734999998,39.37500315
38.0,8.95833404999999,39.37500315
33.0,9.37500075,39.37500315
-9999.0,9.79166744999998,39.37500315
-9999.0,15.62500125,39.37500315
30.0,16.87500135,39.37500315
36.0,21.04166835,39.37500315
36.0,21.45833505,39.37500315
35.0,22.70833515,39.37500315
-9999.0,25.62500205,39.37500315
-9999.0,26.04166875,39.37500315
-9999.0,26.45833545,39.37500315
36.0,26.87500215,39.37500315
36.0,27.29166885,39.37500315
37.0,27.70833555,39.37500315
38.0,28.12500225,39.37500315
38.0,28.95833565,39.37500315
32.0,39.79166985,39.37500315
30.0,40.20833655,39.37500315
26.0,116.45834265,39.37500315
52.0,-123.12500985,38.95833645
47.0,-122.29167645,38.95833645
43.0,-121.04167635,38.95833645
31.0,-96.87500775,38.95833645
30.0,-96.45834105,38.95833645
38.0,-6.45833385,38.95833645
37.0,-5.20833375000001,38.95833645
37.0,-4.79166705,38.95833645
38.0,-3.95833365000001,38.95833645
-9999.0,0.208333349999975,38.95833645
-9999.0,9.37500075,38.95833645
-9999.0,13.95833445,38.95833645
-9999.0,14.79166785,38.95833645
30.0,16.45833465,38.95833645
-9999.0,21.04166835,38.95833645
36.0,21.87500175,38.95833645
35.0,22.29166845,38.95833645
35.0,22.70833515,38.95833645
34.0,23.12500185,38.95833645
-9999.0,23.54166855,38.95833645
-9999.0,26.04166875,38.95833645
-9999.0,26.45833545,38.95833645
36.0,26.87500215,38.95833645
39.0,28.12500225,38.95833645
38.0,28.95833565,38.95833645
25.0,48.54167055,38.95833645
-9999.0,120.62500965,38.95833645
-9999.0,-123.54167655,38.54166975
57.0,-123.12500985,38.54166975
54.0,-122.70834315,38.54166975
45.0,-121.45834305,38.54166975
35.0,-109.79167545,38.54166975
32.0,-98.54167455,38.54166975
31.0,-96.87500775,38.54166975
41.0,-8.54166735000001,38.54166975
40.0,-7.29166725000002,38.54166975
39.0,-6.87500055000001,38.54166975
37.0,-5.62500045000002,38.54166975
37.0,-5.20833375000001,38.54166975
37.0,-4.79166705,38.54166975
40.0,-0.625000050000011,38.54166975
40.0,-0.208333350000004,38.54166975
-9999.0,1.45833345,38.54166975
-9999.0,8.54166734999998,38.54166975
-9999.0,12.29166765,38.54166975
-9999.0,12.70833435,38.54166975
-9999.0,13.12500105,38.54166975
-9999.0,13.54166775,38.54166975
-9999.0,14.37500115,38.54166975
-9999.0,14.79166785,38.54166975
-9999.0,15.20833455,38.54166975
30.0,16.45833465,38.54166975
-9999.0,20.20833495,38.54166975
35.0,21.04166835,38.54166975
36.0,21.45833505,38.54166975
36.0,21.87500175,38.54166975
34.0,23.12500185,38.54166975
-9999.0,23.54166855,38.54166975
32.0,26.04166875,38.54166975
34.0,26.45833545,38.54166975
36.0,26.87500215,38.54166975
38.0,28.54166895,38.54166975
28.0,41.87500335,38.54166975
32.0,101.45834145,38.54166975
-9999.0,122.29167645,38.54166975
-9999.0,-123.12500985,38.12500305
45.0,-120.20834295,38.12500305
41.0,-113.12500905,38.12500305
32.0,-98.54167455,38.12500305
31.0,-95.62500765,38.12500305
32.0,-93.54167415,38.12500305
32.0,-87.29167365,38.12500305
35.0,-77.70833955,38.12500305
39.0,-6.87500055000001,38.12500305
38.0,-6.45833385,38.12500305
38.0,-6.04166715000002,38.12500305
37.0,-5.20833375000001,38.12500305
40.0,-1.45833345,38.12500305
-9999.0,12.70833435,38.12500305
29.0,13.12500105,38.12500305
-9999.0,13.95833445,38.12500305
-9999.0,14.37500115,38.12500305
32.0,14.79166785,38.12500305
35.0,21.45833505,38.12500305
37.0,21.87500175,38.12500305
-9999.0,22.70833515,38.12500305
-9999.0,23.12500185,38.12500305
-9999.0,25.62500205,38.12500305
-9999.0,26.04166875,38.12500305
-9999.0,26.45833545,38.12500305
36.0,26.87500215,38.12500305
39.0,27.29166885,38.12500305
42.0,28.12500225,38.12500305
38.0,28.54166895,38.12500305
29.0,41.87500335,38.12500305
28.0,42.29167005,38.12500305
30.0,113.95834245,38.12500305
32.0,-96.45834105,37.70833635
31.0,-95.62500765,37.70833635
33.0,-88.54167375,37.70833635
32.0,-87.70834035,37.70833635
36.0,-77.70833955,37.70833635
36.0,-77.29167285,37.70833635
30.0,-75.62500605,37.70833635
42.0,-8.54166735000001,37.70833635
42.0,-8.12500065,37.70833635
40.0,-7.29166725000002,37.70833635
38.0,-6.87500055000001,37.70833635
38.0,-6.45833385,37.70833635
37.0,-2.70833355000002,37.70833635
38.0,-2.29166685000001,37.70833635
39.0,-1.87500015000001,37.70833635
-9999.0,8.54166734999998,37.70833635
-9999.0,8.95833404999999,37.70833635
-9999.0,9.79166744999998,37.70833635
34.0,12.70833435,37.70833635
28.0,13.54166775,37.70833635
26.0,13.95833445,37.70833635
